46;0,336;1229,883;179,988;18,717;10/11/2021;16:04:32.01;13,023;102,151;49,1
47;0,313;1229,906;179,988;18,716;10/11/2021;16:04:32.02;13,023;102,151;49,1
48;0,314;1229,904;179,988;18,716;10/11/2021;16:04:32.03;13,023;102,151;49,1
49;0,364;1229,854;179,987;18,717;10/11/2021;16:04:32.04;13,023;102,151;49,1
50;0,373;1229,845;179,987;18,717;10/11/2021;16:04:32.05;13,023;102,151;49,1
51;0,415;1229,804;179,987;18,718;10/11/2021;16:04:32.06;13,023;102,151;49,1
52;0,489;1229,729;179,986;18,719;10/11/2021;16:04:32.07;13,023;102,151;49,1
53;0,459;1229,759;179,987;18,718;10/11/2021;16:04:32.08;13,023;102,151;49,1
54;0,445;1229,774;179,987;18,718;10/11/2021;16:04:32.09;13,023;102,151;49,1
55;0,416;1229,803;179,987;18,718;10/11/2021;16:04:32.10;13,023;102,151;49,1
56;0,406;1229,812;179,987;18,718;10/11/2021;16:04:32.11;13,023;102,151;49,1
57;0,395;1229,823;179,988;18,717;10/11/2021;16:04:32.12;13,023;102,151;49,1
58;0,364;1229,855;179,988;18,717;10/11/2021;16:04:32.13;13,023;102,151;49,1
59;0,37;1229,849;179,988;18,717;10/11/2021;16:04:32.14;13,023;102,151;49,1
60;0,364;1229,855;179,988;18,717;10/11/2021;16:04:32.15;13,023;102,151;49,1
61;0,42;1229,798;179,987;18,718;10/11/2021;16:04:32.16;13,023;102,151;49,1
62;0,415;1229,803;179,987;18,717;10/11/2021;16:04:32.17;13,023;102,151;49,1
63;0,424;1229,794;179,986;18,718;10/11/2021;16:04:32.18;13,023;102,151;49,1
64;0,408;1229,811;179,987;18,717;10/11/2021;16:04:32.19;13,023;102,151;49,1
65;0,403;1229,815;179,986;18,717;10/11/2021;16:04:32.20;13,023;102,151;49,1
66;0,411;1229,808;179,986;18,717;10/11/2021;16:04:32.21;13,023;102,151;49,1
67;0,39;1229,828;179,987;18,717;10/11/2021;16:04:32.22;13,023;102,151;49,1
68;0,384;1229,834;179,987;18,717;10/11/2021;16:04:32.23;13,023;102,151;49,1
69;0,395;1229,824;179,987;18,717;10/11/2021;16:04:32.24;13,023;102,151;49,1
70;0,403;1229,816;179,986;18,717;10/11/2021;16:04:32.25;13,023;102,151;49,1
71;0,411;1229,807;179,986;18,718;10/11/2021;16:04:32.26;13,023;102,151;49,1
72;0,409;1229,809;179,987;18,718;10/11/2021;16:04:32.27;13,023;102,151;49,1
73;0,406;1229,812;179,987;18,717;10/11/2021;16:04:32.28;13,023;102,151;49,1
74;0,416;1229,803;179,987;18,718;10/11/2021;16:04:32.29;13,023;102,151;49,1
75;0,403;1229,815;179,987;18,718;10/11/2021;16:04:32.30;13,023;102,151;49,1
76;0,379;1229,839;179,987;18,717;10/11/2021;16:04:32.31;13,023;102,151;49,1
77;0,39;1229,829;179,987;18,717;10/11/2021;16:04:32.32;13,023;102,151;49,1
78;0,39;1229,829;179,987;18,718;10/11/2021;16:04:32.33;13,023;102,151;49,1
79;0,398;1229,821;179,987;18,718;10/11/2021;16:04:32.34;13,023;102,151;49,1
80;0,395;1229,824;179,987;18,717;10/11/2021;16:04:32.35;13,023;102,151;49,1
81;0,391;1229,827;179,987;18,717;10/11/2021;16:04:32.36;13,023;102,151;49,1
82;0,371;1229,848;179,987;18,717;10/11/2021;16:04:32.37;13,023;102,151;49,1
83;0,389;1229,829;179,987;18,717;10/11/2021;16:04:32.38;13,023;102,151;49,1
84;0,379;1229,84;179,987;18,717;10/11/2021;16:04:32.39;13,023;102,151;49,1
85;0,416;1229,803;179,986;18,718;10/11/2021;16:04:32.40;13,023;102,151;49,1
86;0,423;1229,796;179,986;18,718;10/11/2021;16:04:32.41;13,023;102,151;49,1
87;0,437;1229,782;179,986;18,718;10/11/2021;16:04:32.42;13,023;102,151;49,1
88;0,444;1229,775;179,986;18,718;10/11/2021;16:04:32.43;13,023;102,151;49,1
89;0,491;1229,728;179,985;18,718;10/11/2021;16:04:32.44;13,023;102,151;49,1
90;0,482;1229,737;179,985;18,718;10/11/2021;16:04:32.45;13,023;102,151;49,1
91;0,472;1229,746;179,985;18,718;10/11/2021;16:04:32.46;13,023;102,151;49,1
92;0,448;1229,771;179,985;18,718;10/11/2021;16:04:32.47;13,023;102,151;49,1
93;0,442;1229,776;179,985;18,717;10/11/2021;16:04:32.48;13,023;102,151;49,1
94;0,431;1229,788;179,986;18,717;10/11/2021;16:04:32.49;13,023;102,151;49,1
95;0,412;1229,806;179,986;18,717;10/11/2021;16:04:32.50;13,023;102,151;49,1
96;0,395;1229,823;179,986;18,717;10/11/2021;16:04:32.51;13,023;102,151;49,1
97;0,405;1229,814;179,986;18,717;10/11/2021;16:04:32.52;13,023;102,151;49,1
98;0,401;1229,818;179,987;18,717;10/11/2021;16:04:32.53;13,023;102,151;49,1
99;0,415;1229,804;179,987;18,718;10/11/2021;16:04:32.54;13,023;102,151;49,1
100;0,432;1229,787;179,987;18,718;10/11/2021;16:04:32.55;13,023;102,151;49,1
101;0,432;1229,786;179,987;18,718;10/11/2021;16:04:32.56;13,023;102,151;49,1
102;0,448;1229,771;179,987;18,718;10/11/2021;16:04:32.57;13,023;102,151;49,1
103;0,44;1229,779;179,987;18,718;10/11/2021;16:04:32.58;13,023;102,151;49,1
104;0,431;1229,787;179,987;18,718;10/11/2021;16:04:32.59;13,023;102,151;49,1
105;0,416;1229,803;179,987;18,718;10/11/2021;16:04:32.60;13,023;102,151;49,1
106;0,406;1229,812;179,987;18,718;10/11/2021;16:04:32.61;13,023;102,151;49,1
107;0,407;1229,811;179,987;18,718;10/11/2021;16:04:32.62;13,023;102,151;49,1
108;0,386;1229,833;179,987;18,717;10/11/2021;16:04:32.63;13,023;102,151;49,1
109;0,382;1229,837;179,987;18,717;10/11/2021;16:04:32.64;13,023;102,151;49,1
110;0,384;1229,834;179,987;18,717;10/11/2021;16:04:32.65;13,023;102,151;49,1
111;0,409;1229,809;179,986;18,717;10/11/2021;16:04:32.66;13,023;102,151;49,1
112;0,38;1229,839;179,987;18,717;10/11/2021;16:04:32.67;13,023;102,151;49,1
113;0,371;1229,848;179,986;18,717;10/11/2021;16:04:32.68;13,023;102,151;49,1
114;0,371;1229,848;179,986;18,717;10/11/2021;16:04:32.69;13,023;102,151;49,1
115;0,364;1229,855;179,986;18,717;10/11/2021;16:04:32.70;13,023;102,151;49,1
116;0,377;1229,841;179,986;18,717;10/11/2021;16:04:32.71;13,023;102,151;49,1
117;0,379;1229,839;179,986;18,717;10/11/2021;16:04:32.72;13,023;102,151;49,1
118;0,408;1229,81;179,985;18,717;10/11/2021;16:04:32.73;13,023;102,151;49,1
119;0,412;1229,807;179,985;18,717;10/11/2021;16:04:32.74;13,023;102,151;49,1
120;0,404;1229,814;179,985;18,717;10/11/2021;16:04:32.75;13,023;102,151;49,1
121;0,399;1229,82;179,986;18,717;10/11/2021;16:04:32.76;13,023;102,151;49,1
122;0,39;1229,829;179,986;18,717;10/11/2021;16:04:32.77;13,023;102,151;49,1
123;0,406;1229,813;179,986;18,717;10/11/2021;16:04:32.78;13,023;102,151;49,1
124;0,413;1229,806;179,986;18,717;10/11/2021;16:04:32.79;13,023;102,151;49,1
125;0,424;1229,794;179,986;18,717;10/11/2021;16:04:32.80;13,023;102,151;49,1
126;0,438;1229,781;179,986;18,718;10/11/2021;16:04:32.81;13,023;102,151;49,1
127;0,435;1229,784;179,986;18,718;10/11/2021;16:04:32.82;13,023;102,151;49,1
128;0,41;1229,809;179,987;18,718;10/11/2021;16:04:32.83;13,023;102,151;49,1
129;0,399;1229,82;179,987;18,718;10/11/2021;16:04:32.84;13,023;102,151;49,1
130;0,373;1229,845;179,987;18,717;10/11/2021;16:04:32.85;13,023;102,151;49,1
131;0,379;1229,839;179,987;18,717;10/11/2021;16:04:32.86;13,023;102,151;49,1
132;0,381;1229,838;179,987;18,717;10/11/2021;16:04:32.87;13,023;102,151;49,1
133;0,42;1229,798;179,987;18,718;10/11/2021;16:04:32.88;13,023;102,151;49,1
134;0,42;1229,799;179,986;18,718;10/11/2021;16:04:32.89;13,023;102,151;49,1
135;0,405;1229,813;179,986;18,717;10/11/2021;16:04:32.90;13,023;102,151;49,1
136;0,483;1229,736;179,985;18,718;10/11/2021;16:04:32.91;13,023;102,151;49,1
137;0,477;1229,742;179,985;18,718;10/11/2021;16:04:32.92;13,023;102,151;49,1
138;0,47;1229,749;179,985;18,718;10/11/2021;16:04:32.93;13,023;102,151;49,1
139;0,453;1229,766;179,985;18,718;10/11/2021;16:04:32.94;13,023;102,151;49,1
140;0,398;1229,821;179,985;18,717;10/11/2021;16:04:32.95;13,023;102,151;49,1
141;0,383;1229,835;179,986;18,717;10/11/2021;16:04:32.96;13,023;102,151;49,1
142;0,373;1229,845;179,986;18,716;10/11/2021;16:04:32.97;13,023;102,151;49,1
143;0,345;1229,874;179,986;18,716;10/11/2021;16:04:32.98;13,023;102,151;49,1
144;0,355;1229,864;179,986;18,717;10/11/2021;16:04:32.99;13,023;102,151;49,1
145;0,369;1229,85;179,986;18,717;10/11/2021;16:04:33.00;13,023;102,151;49,1
146;0,388;1229,831;179,985;18,717;10/11/2021;16:04:33.01;13,023;102,151;49,1
147;0,399;1229,82;179,985;18,717;10/11/2021;16:04:33.02;13,023;102,151;49,1
148;0,396;1229,823;179,986;18,717;10/11/2021;16:04:33.03;13,023;102,151;49,1
149;0,403;1229,816;179,986;18,717;10/11/2021;16:04:33.04;13,023;102,151;49,1
150;0,422;1229,797;179,986;18,717;10/11/2021;16:04:33.05;13,023;102,151;49,1
151;0,433;1229,786;179,986;18,717;10/11/2021;16:04:33.06;13,023;102,151;49,1
152;0,434;1229,784;179,986;18,718;10/11/2021;16:04:33.07;13,023;102,151;49,1
153;0,426;1229,792;179,986;18,717;10/11/2021;16:04:33.08;13,023;102,151;49,1
154;0,416;1229,803;179,986;18,717;10/11/2021;16:04:33.09;13,023;102,151;49,1
155;0,449;1229,77;179,986;18,718;10/11/2021;16:04:33.10;13,023;102,151;49,1
156;0,388;1229,831;179,987;18,717;10/11/2021;16:04:33.11;13,023;102,151;49,1
157;0,407;1229,812;179,986;18,717;10/11/2021;16:04:33.12;13,023;102,151;49,1
158;0,379;1229,839;179,987;18,717;10/11/2021;16:04:33.13;13,023;102,151;49,1
159;0,43;1229,789;179,986;18,718;10/11/2021;16:04:33.14;13,023;102,151;49,1
160;0,42;1229,799;179,986;18,717;10/11/2021;16:04:33.15;13,023;102,151;49,1
161;0,442;1229,777;179,985;18,718;10/11/2021;16:04:33.16;13,023;102,151;49,1
162;0,451;1229,768;179,985;18,718;10/11/2021;16:04:33.17;13,023;102,151;49,1
163;0,443;1229,776;179,985;18,717;10/11/2021;16:04:33.18;13,023;102,151;49,1
164;0,456;1229,762;179,985;18,718;10/11/2021;16:04:33.19;13,023;102,151;49,1
165;0,489;1229,73;179,984;18,718;10/11/2021;16:04:33.20;13,023;102,151;49,1
166;0,464;1229,755;179,984;18,717;10/11/2021;16:04:33.21;13,023;102,151;49,1
167;0,419;1229,8;179,985;18,717;10/11/2021;16:04:33.22;13,023;102,151;49,1
168;0,435;1229,784;179,985;18,717;10/11/2021;16:04:33.23;13,023;102,151;49,1
169;0,435;1229,783;179,985;18,717;10/11/2021;16:04:33.24;13,023;102,151;49,1
170;0,472;1229,747;179,984;18,718;10/11/2021;16:04:33.25;13,023;102,151;49,1
171;0,472;1229,747;179,984;18,718;10/11/2021;16:04:33.26;13,023;102,151;49,1
172;0,453;1229,765;179,985;18,717;10/11/2021;16:04:33.27;13,023;102,151;49,1
173;0,45;1229,769;179,985;18,717;10/11/2021;16:04:33.28;13,023;102,151;49,1
174;0,443;1229,776;179,985;18,718;10/11/2021;16:04:33.29;13,023;102,151;49,1
175;0,431;1229,788;179,985;18,718;10/11/2021;16:04:33.30;13,023;102,151;49,1
176;0,421;1229,798;179,986;18,717;10/11/2021;16:04:33.31;13,023;102,151;49,1
177;0,41;1229,809;179,986;18,717;10/11/2021;16:04:33.32;13,023;102,151;49,1
178;0,372;1229,847;179,986;18,717;10/11/2021;16:04:33.33;13,023;102,151;49,1
179;0,372;1229,847;179,987;18,717;10/11/2021;16:04:33.34;13,023;102,151;49,1
180;0,35;1229,868;179,987;18,717;10/11/2021;16:04:33.35;13,023;102,151;49,1
181;0,343;1229,876;179,987;18,717;10/11/2021;16:04:33.36;13,023;102,151;49,1
182;0,366;1229,853;179,987;18,717;10/11/2021;16:04:33.37;13,023;102,151;49,1
183;0,376;1229,843;179,987;18,717;10/11/2021;16:04:33.38;13,023;102,151;49,1
184;0,365;1229,853;179,987;18,717;10/11/2021;16:04:33.39;13,023;102,151;49,1
185;0,371;1229,848;179,986;18,717;10/11/2021;16:04:33.40;13,023;102,151;49,1
186;0,349;1229,87;179,987;18,716;10/11/2021;16:04:33.41;13,023;102,151;49,1
187;0,364;1229,855;179,986;18,717;10/11/2021;16:04:33.42;13,023;102,151;49,1
188;0,357;1229,861;179,986;18,716;10/11/2021;16:04:33.43;13,023;102,151;49,1
189;0,363;1229,856;179,986;18,716;10/11/2021;16:04:33.44;13,023;102,151;49,1
190;0,392;1229,826;179,985;18,717;10/11/2021;16:04:33.45;13,023;102,151;49,1
191;0,402;1229,817;179,985;18,717;10/11/2021;16:04:33.46;13,023;102,151;49,1
192;0,387;1229,832;179,985;18,717;10/11/2021;16:04:33.47;13,023;102,151;49,1
193;0,399;1229,82;179,985;18,717;10/11/2021;16:04:33.48;13,023;102,151;49,1
194;0,406;1229,813;179,985;18,717;10/11/2021;16:04:33.49;13,023;102,151;49,1
195;0,381;1229,837;179,985;18,716;10/11/2021;16:04:33.50;13,023;102,151;49,1
196;0,364;1229,854;179,986;18,716;10/11/2021;16:04:33.51;13,023;102,151;49,1
197;0,361;1229,857;179,986;18,716;10/11/2021;16:04:33.52;13,023;102,151;49,1
198;0,384;1229,835;179,986;18,717;10/11/2021;16:04:33.53;13,023;102,151;49,1
199;0,391;1229,828;179,986;18,717;10/11/2021;16:04:33.54;13,023;102,151;49,1
200;0,388;1229,831;179,986;18,717;10/11/2021;16:04:33.55;13,023;102,151;49,1
201;0,372;1229,847;179,986;18,717;10/11/2021;16:04:33.56;13,023;102,151;49,1
202;0,367;1229,851;179,987;18,717;10/11/2021;16:04:33.57;13,023;102,151;49,1
203;0,352;1229,867;179,987;18,717;10/11/2021;16:04:33.58;13,023;102,151;49,1
204;0,336;1229,883;179,987;18,717;10/11/2021;16:04:33.59;13,023;102,151;49,1
205;0,337;1229,881;179,987;18,717;10/11/2021;16:04:33.60;13,023;102,151;49,1
206;0,365;1229,853;179,987;18,717;10/11/2021;16:04:33.61;13,023;102,151;49,1
207;0,403;1229,816;179,986;18,717;10/11/2021;16:04:33.62;13,023;102,151;49,1
208;0,362;1229,857;179,987;18,717;10/11/2021;16:04:33.63;13,023;102,151;49,1
209;0,356;1229,863;179,987;18,717;10/11/2021;16:04:33.64;13,023;102,151;49,1
210;0,407;1229,812;179,986;18,717;10/11/2021;16:04:33.65;13,023;102,151;49,1
211;0,463;1229,756;179,985;18,718;10/11/2021;16:04:33.66;13,023;102,151;49,1
212;0,414;1229,804;179,986;18,717;10/11/2021;16:04:33.67;13,023;102,151;49,1
213;0,413;1229,806;179,986;18,717;10/11/2021;16:04:33.68;13,023;102,151;49,1
214;0,426;1229,793;179,985;18,717;10/11/2021;16:04:33.69;13,023;102,151;49,1
215;0,403;1229,816;179,985;18,717;10/11/2021;16:04:33.70;13,023;102,151;49,1
216;0,383;1229,835;179,986;18,717;10/11/2021;16:04:33.71;13,023;102,151;49,1
217;0,356;1229,863;179,986;18,716;10/11/2021;16:04:33.72;13,023;102,151;49,1
218;0,355;1229,864;179,986;18,716;10/11/2021;16:04:33.73;13,023;102,151;49,1
219;0,337;1229,882;179,986;18,716;10/11/2021;16:04:33.74;13,023;102,151;49,1
220;0,352;1229,867;179,986;18,716;10/11/2021;16:04:33.75;13,023;102,151;49,1
221;0,326;1229,893;179,986;18,716;10/11/2021;16:04:33.76;13,023;102,151;49,1
222;0,355;1229,864;179,986;18,717;10/11/2021;16:04:33.77;13,023;102,151;49,1
223;0,348;1229,871;179,986;18,716;10/11/2021;16:04:33.78;13,023;102,151;49,1
224;0,36;1229,859;179,986;18,716;10/11/2021;16:04:33.79;13,023;102,151;49,1
225;0,349;1229,87;179,986;18,716;10/11/2021;16:04:33.80;13,023;102,151;49,1
226;0,355;1229,863;179,986;18,717;10/11/2021;16:04:33.81;13,023;102,151;49,1
227;0,351;1229,867;179,987;18,716;10/11/2021;16:04:33.82;13,023;102,151;49,1
228;0,373;1229,845;179,986;18,717;10/11/2021;16:04:33.83;13,023;102,151;49,1
229;0,358;1229,861;179,987;18,717;10/11/2021;16:04:33.84;13,023;102,151;49,1
230;0,39;1229,829;179,986;18,717;10/11/2021;16:04:33.85;13,023;102,151;49,1
231;0,382;1229,837;179,987;18,717;10/11/2021;16:04:33.86;13,023;102,151;49,1
232;0,39;1229,829;179,987;18,717;10/11/2021;16:04:33.87;13,023;102,151;49,1
233;0,421;1229,798;179,986;18,718;10/11/2021;16:04:33.88;13,023;102,151;49,1
234;0,393;1229,826;179,987;18,717;10/11/2021;16:04:33.89;13,023;102,151;49,1
235;0,383;1229,836;179,987;18,717;10/11/2021;16:04:33.90;13,023;102,151;49,1
236;0,393;1229,826;179,987;18,717;10/11/2021;16:04:33.91;13,023;102,151;49,1
237;0,399;1229,82;179,986;18,717;10/11/2021;16:04:33.92;13,023;102,151;49,1
238;0,387;1229,831;179,986;18,717;10/11/2021;16:04:33.93;13,023;102,151;49,1
239;0,397;1229,822;179,986;18,717;10/11/2021;16:04:33.94;13,023;102,151;49,1
240;0,358;1229,861;179,986;18,717;10/11/2021;16:04:33.95;13,023;102,151;49,1
241;0,365;1229,854;179,986;18,717;10/11/2021;16:04:33.96;13,023;102,151;49,1
242;0,335;1229,884;179,987;18,716;10/11/2021;16:04:33.97;13,023;102,151;49,1
243;0,352;1229,867;179,986;18,716;10/11/2021;16:04:33.98;13,023;102,151;49,1
244;0,355;1229,863;179,986;18,716;10/11/2021;16:04:33.99;13,023;102,151;49,1
245;0,364;1229,855;179,986;18,717;10/11/2021;16:04:34.00;13,023;102,151;49,1
246;0,359;1229,86;179,986;18,716;10/11/2021;16:04:34.01;13,023;102,151;49,1
247;0,373;1229,846;179,986;18,717;10/11/2021;16:04:34.02;13,023;102,151;49,1
248;0,389;1229,83;179,986;18,717;10/11/2021;16:04:34.03;13,023;102,151;49,1
249;0,381;1229,837;179,986;18,717;10/11/2021;16:04:34.04;13,023;102,151;49,1
250;0,379;1229,84;179,986;18,717;10/11/2021;16:04:34.05;13,023;102,151;49,1
251;0,4;1229,818;179,986;18,717;10/11/2021;16:04:34.06;13,023;102,151;49,1
252;0,394;1229,825;179,986;18,717;10/11/2021;16:04:34.07;13,023;102,151;49,1
253;0,418;1229,801;179,986;18,717;10/11/2021;16:04:34.08;13,023;102,151;49,1
254;0,423;1229,796;179,986;18,717;10/11/2021;16:04:34.09;13,023;102,151;49,1
255;0,408;1229,811;179,986;18,717;10/11/2021;16:04:34.10;13,023;102,151;49,1
256;0,429;1229,79;179,986;18,718;10/11/2021;16:04:34.11;13,023;102,151;49,1
257;0,432;1229,787;179,986;18,718;10/11/2021;16:04:34.12;13,023;102,151;49,1
258;0,412;1229,806;179,986;18,718;10/11/2021;16:04:34.13;13,023;102,151;49,1
259;0,399;1229,819;179,986;18,717;10/11/2021;16:04:34.14;13,023;102,151;49,1
260;0,388;1229,831;179,987;18,717;10/11/2021;16:04:34.15;13,023;102,151;49,1
261;0,373;1229,846;179,987;18,717;10/11/2021;16:04:34.16;13,023;102,151;49,1
262;0,362;1229,856;179,987;18,717;10/11/2021;16:04:34.17;13,023;102,151;49,1
263;0,396;1229,822;179,986;18,717;10/11/2021;16:04:34.18;13,023;102,151;49,1
264;0,375;1229,844;179,986;18,717;10/11/2021;16:04:34.19;13,023;102,151;49,1
265;0,374;1229,844;179,986;18,717;10/11/2021;16:04:34.20;13,023;102,151;49,1
266;0,363;1229,855;179,986;18,717;10/11/2021;16:04:34.21;13,023;102,151;49,1
267;0,369;1229,85;179,986;18,717;10/11/2021;16:04:34.22;13,023;102,151;49,1
268;0,375;1229,844;179,986;18,717;10/11/2021;16:04:34.23;13,023;102,151;49,1
269;0,371;1229,848;179,986;18,717;10/11/2021;16:04:34.24;13,023;102,151;49,1
270;0,395;1229,824;179,986;18,717;10/11/2021;16:04:34.25;13,023;102,151;49,1
271;0,412;1229,807;179,986;18,717;10/11/2021;16:04:34.26;13,023;102,151;49,1
272;0,404;1229,815;179,986;18,717;10/11/2021;16:04:34.27;13,023;102,151;49,1
273;0,427;1229,791;179,986;18,717;10/11/2021;16:04:34.28;13,023;102,151;49,1
274;0,407;1229,812;179,986;18,717;10/11/2021;16:04:34.29;13,023;102,151;49,1
275;0,417;1229,801;179,986;18,718;10/11/2021;16:04:34.30;13,023;102,151;49,1
276;0,414;1229,804;179,986;18,717;10/11/2021;16:04:34.31;13,023;102,151;49,1
277;0,42;1229,799;179,986;18,718;10/11/2021;16:04:34.32;13,023;102,151;49,1
278;0,421;1229,798;179,986;18,717;10/11/2021;16:04:34.33;13,023;102,151;49,1
279;0,464;1229,754;179,986;18,718;10/11/2021;16:04:34.34;13,023;102,151;49,1
280;0,456;1229,763;179,986;18,718;10/11/2021;16:04:34.35;13,023;102,151;49,1
281;0,416;1229,803;179,986;18,717;10/11/2021;16:04:34.36;13,023;102,151;49,1
282;0,42;1229,799;179,986;18,717;10/11/2021;16:04:34.37;13,023;102,151;49,1
283;0,428;1229,79;179,986;18,718;10/11/2021;16:04:34.38;13,023;102,151;49,1
284;0,396;1229,823;179,986;18,717;10/11/2021;16:04:34.39;13,023;102,151;49,1
285;0,435;1229,784;179,986;18,718;10/11/2021;16:04:34.40;13,023;102,151;49,1
286;0,401;1229,818;179,986;18,717;10/11/2021;16:04:34.41;13,023;102,151;49,1
287;0,42;1229,799;179,986;18,717;10/11/2021;16:04:34.42;13,023;102,151;49,1
288;0,443;1229,776;179,986;18,718;10/11/2021;16:04:34.43;13,023;102,151;49,1
289;0,45;1229,769;179,985;18,718;10/11/2021;16:04:34.44;13,023;102,151;49,1
290;0,429;1229,79;179,985;18,717;10/11/2021;16:04:34.45;13,023;102,151;49,1
291;0,404;1229,814;179,986;18,717;10/11/2021;16:04:34.46;13,023;102,151;49,1
292;0,37;1229,849;179,986;18,717;10/11/2021;16:04:34.47;13,023;102,151;49,1
293;0,341;1229,878;179,987;18,716;10/11/2021;16:04:34.48;13,023;102,151;49,1
294;0,314;1229,905;179,987;18,716;10/11/2021;16:04:34.49;13,023;102,151;49,1
295;0,279;1229,94;179,987;18,716;10/11/2021;16:04:34.50;13,023;102,151;49,1
296;0,285;1229,933;179,987;18,716;10/11/2021;16:04:34.51;13,023;102,151;49,1
297;0,266;1229,953;179,988;18,716;10/11/2021;16:04:34.52;13,023;102,151;49,1
298;0,351;1229,868;179,987;18,716;10/11/2021;16:04:34.53;13,023;102,151;49,1
299;0,363;1229,856;179,987;18,717;10/11/2021;16:04:34.54;13,023;102,151;49,1
300;0,352;1229,866;179,987;18,717;10/11/2021;16:04:34.55;13,023;102,151;49,1
301;0,357;1229,862;179,987;18,717;10/11/2021;16:04:34.56;13,023;102,151;49,1
302;0,392;1229,826;179,987;18,717;10/11/2021;16:04:34.57;13,023;102,151;49,1
303;0,402;1229,817;179,986;18,717;10/11/2021;16:04:34.58;13,023;102,151;49,1
304;0,413;1229,806;179,986;18,717;10/11/2021;16:04:34.59;13,023;102,151;49,1
